"LD1" "LD2"
-4.1398619191961 -1.40000005391802
-3.11622114026823 -1.54624004514544
-3.76973890514318 -0.901343170071678
6.01461719755353 -2.2510181168479
5.49700393463621 -2.98084432606406
-2.39841198355273 -3.05168164587314
6.54907865273153 -3.99754074223903
7.29419868070827 -4.02077904969415
-5.47516275666213 -2.1629212433071
-3.65585829088354 -1.74588660976344
2.17531851963446 7.18064579836569
4.71374913323468 -2.02823726748818
1.97805163309925 4.69111480710088
-4.72791068221657 1.04160831006626
-2.32238299636037 -1.47645371977971
3.51627348660145 4.52684722708504
4.96951904157895 -3.32832117494471
0.773952081106643 3.9720332307892
7.29340786195644 -1.35277111939535
-2.76737121307695 -2.02291251715015
4.32001028702734 -2.9851225701773
-4.3619544569347 -1.27523503579061
-3.0789142485001 -1.26186912564754
-5.36796625266118 -1.73657672483698
-6.63780379803339 -1.41949214918507
7.76684620167146 -2.40821337194662
-4.26629320181411 -2.08326111716301
2.48802781585138 6.11855596402999
5.85428857529587 -1.21521870176948
-3.84139592182158 -0.588018080563167
7.54147968329702 -5.27591534280949
-4.53400639844026 0.0969441378690335
5.79969903439914 -2.41955039293882
1.8096181023901 5.09308482000974
3.33726882859977 3.85831549537507
1.64355562142969 4.71096928931705
-3.34496418293385 -2.05586284638648
-2.87421471250394 -1.65365711553147
-4.373329340317 0.961480489266555
-2.67371739654327 -2.36975642237083
-4.81988527607361 -0.166334485813567
-4.08175962451293 -0.820039619086368
2.44725967136566 3.48302713680128
-4.52150783382323 -1.28552037205352
-5.60857806745275 -2.55925458497707
-5.46613126946526 -1.42633661647034
2.53042869389248 4.45866419205697
6.83264567348599 -3.19382154396201
5.19286617255468 -3.74911560669608
-5.23221237179967 -0.144120381523612
-4.18999583119319 -1.16467720170485
-6.29071790986589 -1.12912755276401
6.7645800626651 -2.94127177204794
-4.11445103210818 0.297251291298983
1.89807701220636 6.87497506103681
2.79418631914982 6.33062368713732
3.82373570169989 6.02534173717882
6.84393775291581 -0.785512573621052
1.41738367752693 5.87913804488698
6.42904259098577 -4.76659081511904
-3.91440953800718 -1.17027330259807
-3.89310545988601 -1.49270962003895
6.86961553769193 -3.68479279502124
1.55570871110159 2.7471827606307
-2.7656116939323 0.158494081199239
-2.8041182205821 -0.109435128666936
-3.72163309082705 0.587867597704889
6.72917442387007 -3.05852162399518
-4.44717267180736 -0.205429460802111
-5.30404234162458 -2.29312016711298
-4.17090055523757 0.0738043669569733
-3.63918163827397 -0.85017574195893
-3.3722436365362 -1.34127114006952
-2.62745994162272 0.0874677173161384
-3.68121654611719 -0.542448304075294
3.86156502577992 4.85267591383201
-3.90581775261875 -0.312791507890201
1.6990529414558 4.030750071458
4.41576637159375 -1.90590204756861
-4.66467066433205 -0.610288614958138
-3.09539843794562 -0.469292681977342
1.44442441860856 5.64224932153622
7.80623440371901 -3.31683392980213
3.21846200950103 5.54540096094762
6.06357403325969 -2.21947034820487
1.41344906437389 5.52009360493336
6.23664358784318 -3.90794754395253
1.57845151879105 6.18471513038724
-4.8277855041544 -0.464600215303869
-5.32896995401127 -1.26662088957164
-4.42094331778734 -2.95307472036773
6.99943560922989 -2.34993482178147
-3.5568888991258 -1.97737772213517
4.44687396209929 -3.03621812567247
-4.57155001022546 -1.31530735660608
-5.20520190190657 -0.681588265361128
-4.00586735019129 -1.22396289378725
-3.4736210239697 -0.215622110345697
0.853101893729195 4.95061399922416
1.42736324501419 5.79818647823724
-2.05952469888635 0.242063505741874
-4.52587048980005 -2.19590436502723
6.63852894508638 -1.62986561249508
-5.82102722029388 -2.47860309530857
4.4736569636457 3.61732314277501
-3.59596874776018 0.071129294575042
6.63413433977842 -4.03521943670027
4.81714183332311 -3.41117932205122
-2.63090211839417 -1.42799853477431
5.72605249294674 -2.73168226084098
5.71495994251721 -2.84695806995643
-4.21003603590001 -1.24269721399409
5.12946319179211 -1.9588994130491
-4.0308954566653 0.236564321816809
2.50247677441956 7.33078329988317
-2.99827322987562 -0.648895704417774
4.65616697534821 -3.47257071134703
-4.45034868514649 -1.08582324696176
-2.88757137494224 -1.93467309785163
5.64115880051227 -3.84189154989586
2.59481114628483 4.97047667239017
3.06655005453851 5.50812719200198
-4.02685617369899 -0.967534803879551
1.93055309472171 4.68487812420945
1.9728536407671 6.43673308377074
6.27101669043116 -3.8411332537561
2.31957340494841 3.6018298676597
5.13094034259104 -3.78628554220107
-5.15315227634101 -1.93238778535342
-4.43621199966514 -1.83987709552189
-3.28824934804603 -0.895554855285735
2.61771310655332 5.74901279548993
-4.21431339279419 0.410369574720185
4.6631028852105 -2.13801814087723
-2.5032011880026 -1.94995264308746
-6.12879822178313 -2.93029933304166
-3.6847645914012 -0.379164677976851
4.85571608741346 6.32641613153183
-2.89710313561339 -2.15877805435237
-6.1968575649623 -1.00455980925297
0.804012481167077 3.66264211222711
-4.20164101420751 -0.389438253368068
3.09431892350241 3.90881407752263
5.37252393726528 -2.20672089143892
-3.5529508351418 0.953120976189611
-3.6265278534047 -2.28822833881531
-4.16474391418632 -0.889045955369079
2.7354086812211 5.8379238886358
-4.02895447163171 -2.28938173610213
2.73420073339072 5.71984378069933
-5.0457324478064 -0.911035960139013
-2.69961597566223 -1.80508915108862
6.03026260997939 -4.30195997739058
-2.54247222832671 -0.338316197740615
6.14011369164716 -3.18037471165831
2.51488647759932 7.79896066435886
6.33381453798627 -2.71944164699217
-4.5674554923226 -1.33940208561932
5.62796030944149 -1.97766358045503
5.5667250654019 -3.00041033982527
4.95419382988101 -4.01266353591053
6.92504548858298 -2.54414272009121
-4.02221320350506 0.902333595894267
1.20124197714267 8.10668978246611
-3.83537498917195 1.78919758546564
1.77373232025032 5.20079935253242
2.15215388633934 4.88208842225314
6.72910043422109 -2.55588591637539
5.58191306823721 -1.93232302096539
2.09247413225985 4.94734321136155
-5.05256273298261 -0.966737893797648
-4.76058082440055 -0.0384750793255129
-3.38054376861353 0.600774129683974
-4.88807165408988 -0.436306730223301
7.79755348769848 -2.17142916066701
-4.12040985072348 -0.76192835228184
-3.11753319436952 -1.06181981355311
-4.11418573055148 0.303481678882526
1.79840503479143 6.24441987572776
-3.94810535889867 -0.726297757606313
-3.55442840659764 -0.806628599099551
-4.29182458198743 0.179257434189726
-4.17630881633886 -0.625322794126714
-4.84113798198132 1.14913708438267
-1.54659169220057 -0.613158635078469
-4.15550599732172 -0.699001016548805
7.18898522013731 -3.50435903352905
1.43377464248487 4.25671517858171
4.89859342055231 4.02543914080947
-6.62870784413698 -1.55920307756658
3.09406732522754 6.10550417586314
-5.50396516048334 -1.89641233624743
5.72947424673555 -2.94041640870402
-2.12341493490324 0.616931546849973
3.7416537593534 -3.15285168973599
5.96387809156111 -0.70522693668272
-6.74174156940355 -0.549608130770814
5.13150567350547 -2.68502305540513
