"LD1" "LD2" "LD3" "LD4"
-2.90374237220484 -5.9881212400337 -3.28462271608191 0.819285090809553
-9.14613134679772 8.35776340231807 -1.47468998167379 1.2962473265458
11.3411867894366 3.88530566345009 -0.780594513465343 1.08387712819464
11.2230070289918 4.67236420229216 -0.356067101900788 2.4923752826426
1.01849743447171 -2.17425995066922 3.20336745389009 -1.29713024118002
-6.80080949356188 6.23182146253716 -0.108086605248596 -0.0534523989644694
-8.39067404844731 8.17105416186911 -1.01254066458012 0.315564025760825
-2.82939228151717 -6.55993037261404 -1.75118678424092 2.69660192699317
1.51165974338912 -2.81254407999557 6.8779792069741 1.31100861463614
-8.31288907312395 6.04975500939658 -1.93025937722041 -0.125222074109032
0.424905456234597 -2.99646957791493 4.82666135402791 -2.61469648192939
0.167578469167253 -4.7129760878628 2.55743760452831 0.0157143808414686
-3.27719121738704 -6.45470221940107 -2.38289533106635 1.62415276843546
11.6437230414625 4.50727524817153 0.280119846252827 -0.410636287267287
1.46340194022041 -4.62088554226112 3.16575021585402 0.327522505396997
-7.71934162112749 4.32827238524711 -0.199406064318254 0.0257220746501926
10.4761512261842 4.59597411827484 -1.20321781284417 -0.0759264965996299
-9.53995265727355 4.90347058340419 -0.235722914345892 -0.404459617812963
-0.367672752975462 -3.83200425057067 4.63252289247926 0.527168591248444
2.26844423960298 -4.32600602236665 4.73710783024766 -2.82162681266652
-8.07245758813344 4.58696447477044 -1.13227716184917 -0.0160606273997906
1.25794486052818 -3.59426179228484 3.45946982200066 -0.920419212275764
8.29412632935806 3.52603315515689 -0.0285055697485908 1.41655455206127
10.1878073293161 2.7308382932563 -0.88711347464707 1.29496225001237
10.1055685460418 3.96250705351323 -0.607033849343136 0.99935023622569
2.39761074968267 -3.16835245778132 1.12562364528223 1.33631382498257
-2.39606518383354 -4.98847297608252 -2.67660356178705 0.554396335766639
-9.35433673369083 6.59977490080855 -0.42824590308908 0.336014542803648
10.1962181869893 5.06560498046586 -0.238559524331149 1.42949336715661
11.2728024633312 3.22805113544228 -1.14551725437872 2.96028836172636
-2.40278791195397 -6.39948388093241 -0.932115880781199 0.273624698211783
-1.97608123460221 -6.24979981547776 -3.54451000254218 -0.62019768736195
-8.03632621746651 6.96294481348765 0.433718380954805 -0.497626294243656
-4.46592076758709 -8.5831426870782 -2.44358051735937 -0.258988888636012
-1.23137265982132 -5.98327952391386 -2.10550681273424 0.199623685425112
9.1495561575311 3.61449056636265 -1.10991004333484 0.644701319521448
-6.42933910517984 4.8673451193281 -0.375020892504135 2.07133691661085
-8.30832602454137 7.39617900508964 -0.735178292141473 -0.443762308189472
2.83827731554784 -3.86826381815278 4.29936781024521 0.439373387252674
-1.48003559054974 -7.84095493482031 -0.987309002644162 0.00996535046135974
-0.52534738993736 -4.94953392628592 1.39496957492338 0.8798652472255
-7.87696093547029 4.59865586062685 0.0200297304136721 0.220283619892536
-2.06902778506172 -6.85000226641302 -3.76492005152387 -0.11956489729543
11.0127493103623 4.54653218787532 -1.15436918282693 -0.648240794526851
12.015728751462 2.52613954863219 -1.3325426321762 0.566386890453308
-3.01627129719966 -6.63488701476489 -2.32871463323289 -0.0798879457347981
-3.11916360601783 -6.94063076971331 -2.3608389475749 0.358165623945779
10.226073586442 3.54576268576257 -1.40495588670364 0.100734806804545
11.4243703308401 4.53886044041087 -2.24761242955151 -2.39960216614627
10.7815788910604 5.1371370735317 -1.49094531899665 -0.441488711020476
10.4044651918098 3.47240245623257 -0.804492532929729 0.31679897168405
-1.69953116151105 -8.11932827957071 -2.55213041080619 -1.46797463096523
-2.43075087365176 -8.00170707995091 -1.39394865717092 0.991204368115441
-1.82632267346327 -6.26986197992649 -1.70851309989536 0.739892284031974
10.1404681911513 3.30364498638841 -0.99519387109601 -1.48664685565055
-8.30559711130551 6.83346058820329 0.0511195513219132 -0.213446608322185
10.1448076045281 4.05131971908154 -1.57522008555174 1.79722931786547
11.0469940713405 3.67514390971578 -1.04695432858021 -0.200585149473188
11.9251248726523 0.762842068258384 -1.50953928340831 -0.647342562945506
-8.20830971601691 6.96891355039707 -1.10814498172157 -0.175674882316877
10.1506085683485 3.17907295461868 -1.21591185101453 0.894063120671677
-2.36507315025261 -5.95063409072881 -2.87256648414727 -1.07552428422251
-2.35593480504354 -4.94799933586153 -3.31993381392697 0.148653605912747
-2.18693482279886 -5.53605057362896 -2.32565478342837 0.267368930533457
-8.65444903399534 8.22525211522258 0.332395215004137 0.480736519724435
10.7470273142019 3.62722822635814 -2.78383097984488 0.0914590348478076
-2.08907681998469 -6.72282393007073 -2.07445416088214 1.46169672161485
9.75923415377632 2.97910420724956 0.352789082310246 -1.31324757063134
-1.82434067434623 -4.88216197049302 -2.01796304767588 0.10890943350385
-8.41132193779957 7.5909302470254 0.646404327111024 -2.60399150397263
-8.78986301423677 5.63646961630205 -0.782786190166234 -1.3526285057764
11.9504600980936 3.81857525339623 -0.730733867042493 -2.3630975476972
10.6912256234064 2.72989461133698 -0.564853713483244 -1.17661436109653
10.8333202021235 3.30079896929834 -1.92331654120622 -0.696630116958299
-6.71138902880051 5.69506103779894 1.5195934381936 -0.237590101931311
-3.5831568953456 -8.1053764437991 -2.76540597489961 1.18315088199445
-2.26167856501557 -6.16067490282975 -1.54265865256657 0.00122354979375967
11.2388185637936 2.97135800864217 -1.25888050813804 -0.176144981993521
-8.39226710094431 6.26967305937776 1.24692670427118 -0.541008267836373
2.1732778909202 -5.83703940388293 2.09546708535119 -1.15777350588881
-8.77730362650788 5.08018971575258 1.79715481535927 1.66099600298845
9.59975879516561 4.46726833777681 -0.198125020785668 -0.147715905028608
0.593169222107917 -2.36214219501291 4.43776744175697 2.21806902455389
-3.96782569740051 -8.84033750490179 -2.85149887607769 -0.702791233492128
1.87753736844789 -5.98459117442905 3.29990479338433 1.25733336296217
0.0126243311718335 -4.74391397163942 3.5499420119002 -1.33742191434356
-9.10583269565162 5.78571439572792 -0.138385501640641 2.16315283450688
-4.09260722403333 -3.13975321889408 -5.02571937044239 1.85460540262631
-10.1488403009671 5.80253786622014 0.784890609355391 -0.440740438239029
-3.00362954703174 -6.57936484855501 -2.36640353581583 0.104719996219143
8.46520140424156 4.59205669435063 -0.425242723280673 -1.27318949561052
-7.22956641243345 5.13496000448663 -0.571916525515188 -2.08887618585982
-7.19770289267293 4.34906912544437 0.376768556629806 1.06711205685528
0.805343861813331 -1.92193230554824 4.28116456909876 0.516943955529874
-5.71225001684088 6.81624862089259 1.97083553449649 0.497734923822767
-2.78572768894002 -6.39656589411463 -4.13525161890918 -1.42932852056938
2.07226459125988 -2.47736634027286 6.19208808673649 1.8352422254305
-2.93358232986604 -4.39906492658569 -3.66209652750034 -2.57371071546066
2.20169741743568 -4.56211433837 4.6914796945517 -0.654669572562738
-7.87262383571322 7.13064573580849 -1.57856772276342 -1.30461498226494
-2.00980241094402 -5.00160204067885 -3.70003691100751 0.218816164609763
10.3696794154977 4.2828966000984 -0.242427762514341 0.0274376731678225
-8.67388377713721 6.25128164574998 1.09403761722927 0.029364598821778
0.427789214379881 -2.97037057532024 5.07273567593401 -2.1889784615828
1.18248744309929 -4.9959896690886 4.61597543323482 0.912800227661032
9.66635356736699 3.3031646227096 -0.979297602121795 -0.209325113841018
11.3874625647532 3.41826754487842 -1.57856340677194 -1.11548416931984
-3.87477644038844 -5.30125726708692 -1.51686914919876 -1.13629046647095
1.9967163014394 -3.10901778552986 4.23679347824226 2.38233981875295
-8.58972735893449 7.66467514720341 -1.09852510633962 -0.623264189556335
10.2842076812224 4.4136115945495 -0.353526965537729 0.831537686692324
-1.32787661998158 -6.75002645938568 -2.41881316837866 -0.443586331893041
1.25440532646443 -3.47917091926984 2.75407611227774 -0.330596276533157
-5.85398689476322 4.99894654466805 -1.66981345171843 0.984053936826351
-4.50855375402393 -7.24889531884963 -1.69138479114811 1.57874179827137
8.92863994465005 2.83542687302156 -1.51541438696474 -0.887174826351117
11.0837001903168 3.50571052847667 -2.59333444987148 0.808543972739779
10.6533663071022 1.37743486372091 -2.3971876633 0.13632184406254
12.4326011643669 2.22710397781783 -1.46363819301421 1.1196315395957
-8.82542826008399 4.29507203403475 1.43451996302517 1.00498703311863
-8.2077571610089 5.92666455073383 -0.574819313044593 0.112311568156658
10.6651129982193 4.04454418240469 1.28994903358507 -2.25767223000787
-9.08971718669948 5.98324177646416 0.244936953100124 -0.0190895307421001
-2.40968013932922 -6.2506159122541 -2.29349808072794 1.04415031420567
-8.72712324768939 6.56615318583791 0.129212656889825 0.821599653271904
-2.56428163511885 -7.22923356568628 -2.86898928233705 -1.20662733759853
-3.01206866722972 -7.25785282921285 -2.12413263109916 -1.62194331813455
-2.94682797181881 -7.16147187881334 -0.851586949747015 1.42502002864073
0.444488448295753 -5.91721259670573 4.49636805145246 0.511983902623183
-7.47307389837236 6.34065153897853 0.113202629628089 -1.37126822280416
-1.16043534609378 -5.22009451755507 4.80235835411198 -2.33612894364558
3.68315186974349 -5.77463787597616 5.00931535658166 -2.57216597261772
-0.158828340086621 -3.29317247538549 4.45587124256056 2.63027581927515
11.5146039458055 4.55526097982405 -0.591198100267187 -1.67806515544355
-0.964587969809158 -7.01453220858561 -2.19245956040919 -0.968295013050488
-7.34023206652842 7.51634786410165 1.10202278484397 0.399148339104225
-2.22030935060312 -6.23250532005942 -1.61186974940961 -0.16117402122022
-1.99365744351918 -5.45265172427978 -1.97232967265027 0.904667513471079
-4.20214163057634 -6.36557047809447 -1.71328788728839 -0.643097893741157
-1.857006098801 -6.11124244184841 -3.16643746149804 0.830171823175872
-2.63274788420035 -6.33174093715683 -2.49322477275352 0.952035616956233
-8.70806887463874 5.19269268085225 3.01859217107194 0.526217880868167
2.38699566283342 -4.33046129724908 4.68860484266014 -1.13847036716409
1.73540328063942 -2.06880848105997 5.13540151170575 1.29293030745769
11.0310938293245 5.44781531322773 -1.84212793465208 -1.09131321585158
-0.533887001567547 -7.59260357512302 -0.942411392496751 -1.12509338848149
-6.41197383979688 4.34141571395828 -1.11999295272253 0.117291340751521
-3.62263511242906 -6.03721136167456 -2.31191343853364 -0.427462245526056
11.7588087976728 2.45014886445294 -0.0581778259930029 0.417006163038731
0.418061506283435 -3.54438491049591 4.37782533531161 -1.96292265316013
1.49312596058937 -4.28806275996638 3.30933124706644 -2.25080215734315
12.2906582869679 5.1787700090136 0.570842493731716 0.196582072248164
-2.84987415838145 -6.01619850509496 -2.78722458651587 -1.29749042824393
-8.58509941090295 6.23717797933367 0.658229680399843 -0.817250716232432
