"LD1" "LD2"
-5.12269964622319 -2.12344138862434
-5.24927072168934 -3.46996618029228
11.9590171102676 -0.985825502141812
12.1645397645876 -0.696181393090133
0.203886902238981 3.56117955083953
-3.8604525513544 -1.64807997197811
-4.60526975120481 -2.97477255039763
-5.23387581589458 -0.463993279538445
0.520563057015207 7.35707174772495
-5.38710133951585 -3.45681953483059
-0.606562982979307 5.24264210328316
-1.59618286278338 3.43077147748819
-5.62301360894868 -1.14867462295576
12.5207764502978 -0.101966364312976
-0.344723254861514 4.07190839736857
-5.45302064019823 -1.39991207411037
11.4272025903629 -1.60794481983209
-6.91051594295451 -1.64304892345347
-1.68225519213464 5.26631857808032
0.576904979097268 5.4966112824085
-5.70872552037208 -2.3765772379904
-0.120647682362163 4.11236539896931
9.0276288569242 -0.311755645214925
10.4400190317388 -0.907822253128253
10.8536137822579 -0.890370889178327
1.01330088834076 1.86710426675465
-4.24390763472406 -1.71319485568327
-6.08801990616877 -2.13808948020225
11.3769695077476 -0.734319098515773
11.6209921462836 -1.16444662918217
-4.74140855871391 0.256888798777876
-4.3705221465897 -2.32083978006653
-4.69792166378223 -1.33297691052359
-7.54416664203288 -0.890479574132677
-3.53521132499187 -0.916867356581971
9.82005615292807 -1.36393161057457
-4.06514678945777 -1.56482265752053
-4.81881386639528 -2.56778611715819
1.25466941430439 5.0921354564078
-4.45075330297023 0.523205709211449
-2.36947067859819 2.33715274299752
-5.48701006558346 -1.24172708051046
-4.69905033706236 -2.40763789250192
11.9074373283333 -1.54144498808841
12.0372319440635 -1.23748379040748
-5.44380041153993 -1.09363174786519
-5.66055937094993 -1.05746408066777
10.7802478389198 -1.60324016559443
12.2558576464505 -2.63223275517583
11.9119900294687 -1.99103390722225
10.935191628234 -0.99021896778458
-4.80707017663847 -0.994573821420573
-5.40854146716463 0.141973181916928
-4.1854923279926 -0.486249083908684
10.6263701267749 -1.20232360704153
-5.01059024916867 -1.68457560501032
10.8898677287837 -1.82774879142276
11.6017350074978 -1.25101234831184
11.2662313819633 -1.09724249960422
-4.90585896536886 -2.83476804919761
10.5709368618718 -1.32898969638474
-4.58982943362327 -1.75546039831706
-4.21045323245542 -2.3565717872515
-4.25129974801801 -1.26125294507998
-4.7847311095225 -1.68347835217362
11.2483735701963 -2.93862776401414
-4.6191649590319 -0.745721174984466
10.1910814207301 0.161767358534147
-3.65126380980852 -1.07878617761708
-4.78493342771078 -1.32300542223767
-5.94650938266818 -2.31190638075888
12.5107308995229 -0.987870133059864
10.9246641275882 -0.636570684715561
11.2320701363815 -2.05312562519229
-3.93308561063356 0.0422075897630505
-6.55878075487353 -1.22010127809072
-4.53693467996348 -0.3856894675378
11.4980614247511 -1.3087718200222
-5.26990355028302 -0.421254719626756
-0.191356442397418 3.26317039222687
-6.07904634979206 0.390814226240977
10.6005053697379 -0.645438749274294
-0.235480026327737 4.87426930401008
-7.19569971777044 -1.2259762692879
-0.492070008774666 4.5158031000425
-1.71388399945767 4.36040300135904
-6.17285111988593 -1.63504378432041
-5.17305991867661 -4.40882047125307
-7.08976388442652 -0.855714593047976
-5.41245018401437 -1.13584637231999
9.59794199640722 -0.97257727052376
-4.69064879104644 -1.9561248428995
-4.94831544102304 -0.791716496071245
0.133270754508807 4.59918192587489
-2.5619419640259 0.324562783569451
-5.1916661512705 -2.92519444191957
1.14454381806983 6.66220867612447
-4.53111251001145 -2.89675680160722
0.413556566143828 5.55334736143106
-4.54379101083626 -3.33955284078164
-3.92420240368739 -2.69852558476068
11.2378646486594 -0.612539986434814
-5.54437095737302 -0.564129219523113
-0.587373209908986 5.48850913627946
-0.705274028999555 5.56103314150548
10.1838258911318 -1.17436947885099
11.8025023087926 -1.72665544620479
-5.68739337176136 -0.633939117115054
0.763240025627655 4.89435395200349
-4.9854024406058 -2.9922320089381
11.2030767144205 -0.729131621117186
-3.93046740071932 -1.09166825650677
-0.104337697109559 3.41821755855946
-3.52038403390031 -2.85438277437626
-7.04690211409201 -0.37523366934144
9.30549338961549 -1.65528294562834
11.5155315480473 -2.6948069944181
10.2987233660654 -2.12005386001951
12.29956085176 -1.27239038604806
-6.43831598376425 0.173470062276376
-5.29471063864712 -2.10157144355801
11.4766361218651 0.87952152629141
-6.06024539678891 -1.35802606515902
-4.73708207425309 -1.07805377198711
-5.5054406662581 -1.5473055395464
-5.27081294682173 -1.51150234531326
-5.66977635521064 -0.811874523109417
-5.54231107336097 0.49193940565111
-1.74786543692304 5.58274735502298
-4.42685369778412 -1.51957501123786
-2.93825077520603 5.59444860213188
1.32790189883706 6.11906050088663
-1.29346236783463 5.05294628767638
12.3967014584218 -0.999356445729418
-3.68843310629364 -0.816370594170574
-3.82123907586143 -0.736379455820454
-4.52830059191497 -0.441301072444002
-4.03125667946575 -0.908045369842249
-6.41227384942593 -0.616373757605373
-4.19987617272703 -1.93624793386334
-4.98085706333957 -1.26903927925839
-5.92722071140941 1.53093949362843
0.676642989307089 5.50028309581814
0.960071265918561 5.52278994724131
12.2544592210882 -2.40038181665804
-3.47426900902301 0.530581568824887
